case,E2SNO (kmol/y),E2S1 (kmol/y),E2RIV (kmol/y),Etot (kmol/y),S1StorFugP (kmol/y),S1StorFugN (kmol/y),S2StorFugP (kmol/y),S2StorFugN (kmol/y),S3StorFugP (kmol/y),S3StorFugN (kmol/y),SNOStorFugP (kmol/y),SNOStorFugN (kmol/y),S1StorPreP (kmol/y),S1StorPreN (kmol/y),S2StorPreP (kmol/y),S2StorPreN (kmol/y),S3StorPreP (kmol/y),S3StorPreN (kmol/y),SNOStorPreP (kmol/y),SNOStorPreN (kmol/y),S1StorIonP (kmol/y),S1StorIonN (kmol/y),S2StorIonP (kmol/y),S2StorIonN (kmol/y),S3StorIonP (kmol/y),S3StorIonN (kmol/y),SNOStorIonP (kmol/y),SNOStorIonN (kmol/y),Fug-stora (kmol/y),Fug-storb (kmol/y),Pre-stora (kmol/y),Pre-storb (kmol/y),Ion-stora (kmol/y),Ion-storb (kmol/y),Fug-Abs (kmol/y),Fug-Sea (kmol/y),Pre-Abs (kmol/y),Pre-Sea (kmol/y),Ion-Abs (kmol/y),Ion-Sea (kmol/y),DecayS1 (kmol/y),DecayS2 (kmol/y),DecayS3 (kmol/y),DecaySNO (kmol/y),Decay (kmol/y),VolatS1 (kmol/y),VolatS2 (kmol/y),VolatS3 (kmol/y),VolatSNO (kmol/y),Volat (kmol/y),Fug-Sed (kmol/y),Pre-Sed (kmol/y),Ion-Sed (kmol/y),RGWStorPFug (kmol/y),RGWStorNFug (kmol/y),RGWStorPPre (kmol/y),RGWStorNPre (kmol/y),RGWStorPIon (kmol/y),RGWStorNIon (kmol/y),RGWS1PFug (kmol/y),RGWS1NFug (kmol/y),RGWS2PFug (kmol/y),RGWS2NFug (kmol/y),RGWS3PFug (kmol/y),RGWS3NFug (kmol/y),RGWS1PPre (kmol/y),RGWS1NPre (kmol/y),RGWS2PPre (kmol/y),RGWS2NPre (kmol/y),RGWS3PPre (kmol/y),RGWS3NPre (kmol/y),RGWS1PIon (kmol/y),RGWS1NIon (kmol/y),RGWS2PIon (kmol/y),RGWS2NIon (kmol/y),RGWS3PIon (kmol/y),RGWS3NIon (kmol/y),RGWDecay (kmol/y),
"16672-87-0", 0.51470E-02, 0.18872E-01, 0.12010E-02, 0.25220E-01,  0.0000    ,-0.68226E-06, 0.59473E-06,  0.0000    , 0.34329E-08,  0.0000    , 0.12752E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.59400E-03,  0.0000    ,-0.13084E-03,  0.0000    ,-0.34543E-03, 0.14946E-03,  0.0000    , 0.19650E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.25942E-02,-0.19235E-04,-0.67488E-06,  0.0000    ,  0.0000    ,-0.45166E-03,-0.22149E-01,-0.33951E-05,-0.10575E-06,-0.16709E-08,-0.59568E-06,-0.42962E-05,-0.34301E-09,  0.0000    ,  0.0000    ,-0.19555E-05,-0.19559E-05,-0.84205E-11,  0.0000    ,  0.0000    ,  0.0000    ,-0.23724E-10,  0.0000    ,  0.0000    ,  0.0000    ,-0.12178E-03,  0.0000    ,  0.0000    , 0.34498E-08,  0.0000    , 0.39695E-09,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.89850E-05,  0.0000    , 0.11130E-03,  0.0000    ,-0.40206E-11,
"1861-40-1",  3.0973    ,  33.004    , 0.48786    ,  36.589    ,  0.0000    , -27.010    ,  0.0000    , -3.5685    ,  0.0000    ,-0.12703    , 0.14400E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -30.699    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.45833E-01,-0.42529    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.9048    ,-0.11271    ,-0.24314E-02,-0.35382E-04, -2.0208    ,-0.17735    ,  0.0000    ,  0.0000    , -3.0607    , -3.3763    ,-0.21923E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.44363E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.30646E-02,  0.0000    , 0.14390E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.74281E-04,
"19937-59-8", 0.45369    ,  4.8195    , 0.71259E-01,  5.3444    ,  0.0000    ,-0.10655E-01, 0.55045E-01,  0.0000    ,  0.0000    ,-0.16138    , 0.30699E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.32241E-01, 0.25487    ,  0.0000    ,  0.0000    ,-0.55086    , 0.54394E-02,  0.0000    ,  0.0000    ,-0.28836    ,  0.0000    ,  0.0000    ,  0.0000    , -1.0494    ,-0.20436E-01,-0.62433    ,  0.0000    ,  0.0000    ,-0.67759E-01, -2.4121    ,-0.10524    ,-0.25758    ,-0.33346    ,-0.18983E-02,-0.87994    ,-0.38050E-04,  0.0000    ,  0.0000    ,-0.16338E-02,-0.16724E-02,-0.15499E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.17153    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.72980    ,  0.0000    ,  0.0000    , 0.99767E-02,  0.0000    , 0.19446    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.43577E-01,  0.0000    , 0.78217    ,  0.0000    ,-0.12878    ,
"2310-17-0", 0.99259E-01, 0.89990    , 0.49958E-01,  1.0491    ,  0.0000    ,-0.32511    ,  0.0000    ,-0.31099    ,  0.0000    ,-0.68837E-01, 0.25744E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.71150    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.73386E-02,-0.94234E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.15473    ,-0.53223E-01,-0.63566E-02,-0.26183E-03,-0.21639    ,-0.11427E-01,  0.0000    ,  0.0000    ,-0.40679E-02,-0.15624E-01,-0.40369E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.48926E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.14673E-02,  0.0000    , 0.37490E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.32620E-03,
"2540-82-1", 0.14191    ,  1.2866    , 0.71425E-01,  1.4999    ,  0.0000    ,-0.40664E-01, 0.34696E-01,  0.0000    ,  0.0000    ,-0.94492E-02, 0.34246E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17475E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.20917E-01,-0.47594    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.21661    ,-0.36299    ,-0.29098    ,-0.34395E-02,-0.98429    ,-0.78929E-04,  0.0000    ,  0.0000    ,-0.10966E-02,-0.11760E-02,-0.51496E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.30775E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.58679E-02,  0.0000    , 0.79579E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.54677E-01,
"29973-13-5", 0.10706    ,  1.1313    , 0.61917E-01,  1.3003    ,  0.0000    ,-0.18866E-01, 0.49786E-01,  0.0000    ,  0.0000    ,-0.71247E-01, 0.26277E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11493E-05, 0.39936E-05,  0.0000    ,  0.0000    ,-0.42625E-05, 0.10362E-06,  0.0000    ,  0.0000    ,-0.11039    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.69619E-05,-0.22076E-01,-0.54481    ,  0.0000    ,  0.0000    ,-0.14582E-05,-0.38853E-04,-0.10478    ,-0.21084    ,-0.20961    ,-0.12109E-02,-0.62102    ,-0.49649E-03,  0.0000    ,  0.0000    ,-0.11068E-02,-0.16087E-02,-0.26240E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.86540E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.67423E-05,  0.0000    ,  0.0000    , 0.90268E-02,  0.0000    , 0.13917    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.74415E-06,  0.0000    , 0.10649E-04,  0.0000    ,-0.61652E-01,
"33629-47-9",  3.5163    ,  37.468    , 0.55385    ,  41.538    ,  0.0000    , -30.393    ,  0.0000    , -7.5927    ,  0.0000    ,-0.49166    , 0.34282E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -38.461    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.78266E-01,-0.78279    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.31122    ,  0.0000    ,  0.0000    , -1.8252    , -2.1482    ,-0.67729E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.20861E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.11530E-01,  0.0000    , 0.93166E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,
"39515-41-8", 0.15472E-01, 0.17173    , 0.93600E-02, 0.19656    ,  0.0000    ,-0.64353E-01,  0.0000    ,-0.38614E-02,  0.0000    ,-0.60841E-04, 0.32681E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.68080E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12734E-02,-0.76979E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11425    ,-0.26502E-02,-0.28679E-04,-0.13170E-03,-0.11729    ,-0.13776E-03,  0.0000    ,  0.0000    ,-0.17784E-02,-0.19281E-02,-0.28868E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.43842E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.21760E-05,  0.0000    , 0.51605E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.31585E-05,
"51218-45-2",  1.5576    ,  12.793    , 0.19393    ,  14.544    ,  0.0000    ,-0.89192E-01, 0.32044    ,  0.0000    ,  0.0000    ,-0.75923    , 0.52789E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.79570    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10019    , -3.9885    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.7277    , -3.5274    , -2.2976    ,-0.30222E-01, -9.5565    ,-0.52232E-01,  0.0000    ,  0.0000    ,-0.27335E-01,-0.80205E-01,-0.22598E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.46940    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.80056E-01,  0.0000    , 0.89089    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.50161    ,
"55335-06-3", 0.11450    ,  1.3746    , 0.20122E-01,  1.5092    ,  0.0000    ,-0.11097E-04, 0.10400E-04,  0.0000    ,  0.0000    ,-0.31915E-05, 0.42905E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.25958E-01,  0.0000    ,-0.12812E-01,  0.0000    ,-0.23127    , 0.31856E-02,  0.0000    , 0.43459E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.31153    ,-0.14019E-02,-0.48766E-02,  0.0000    ,  0.0000    ,-0.55693E-01, -1.1356    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.46680E-04,  0.0000    ,  0.0000    ,-0.44822E-03,-0.49491E-03,-0.13451E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.31785E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.25708E-02,  0.0000    ,  0.0000    , 0.52208E-07,  0.0000    , 0.33461E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.19037E-03,  0.0000    , 0.23498E-02,  0.0000    ,  0.0000    ,
"5915-41-3",  36.219    ,  389.66    ,  5.7551    ,  431.63    ,  0.0000    , -12.628    ,  10.158    ,  0.0000    ,  0.0000    , -7.7793    , 0.58431    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.16220E-04, 0.12672E-04,  0.0000    ,  0.0000    ,-0.99339E-05, 0.59819E-06,  0.0000    ,  0.0000    , -7.8827    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.86998E-05, -3.1426    , -78.676    ,  0.0000    ,  0.0000    ,-0.33386E-05,-0.98434E-04, -114.69    , -132.38    , -72.154    , -1.0877    , -341.12    ,-0.35232    ,  0.0000    ,  0.0000    ,-0.10723    ,-0.46117    ,-0.33329    ,  0.0000    ,  0.0000    ,  0.0000    , -5.7537    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.61670E-05,  0.0000    ,  0.0000    ,  1.3990    ,  0.0000    ,  15.654    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.20963E-05,  0.0000    , 0.25855E-04,  0.0000    , -11.300    ,
"668-34-8", 0.12788    , 0.99023    , 0.11294E-01,  1.1294    ,  0.0000    ,-0.51365    ,  0.0000    ,-0.92258E-02,  0.0000    ,-0.46396E-04, 0.34091E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.52005    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12913E-02,-0.10178E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.52999    ,-0.43884E-02,-0.22802E-04,-0.70393E-03,-0.53565    ,-0.12395E-03,  0.0000    ,  0.0000    ,-0.60678E-01,-0.60836E-01,-0.13949E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.20177E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.12695E-05,  0.0000    , 0.30437E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11967E-04,
"71626-11-4", 0.61329    ,  6.6307    , 0.73173E-01,  7.3172    ,  0.0000    ,-0.13335    ,  0.0000    ,-0.99973E-01,  0.0000    ,-0.16409    , 0.87225E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.37751    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.21470E-01,-0.47440    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -3.8235    , -1.9956    ,-0.48800    ,-0.15309E-01, -6.4308    ,-0.86248E-03,  0.0000    ,  0.0000    ,-0.13784E-02,-0.22431E-02,-0.10580E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.37944E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.13251E-01,  0.0000    , 0.75856E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.51166E-01,
"76674-21-0",  3.3154    ,  35.434    , 0.39140    ,  39.141    ,  0.0000    ,-0.25344    , 0.38578    ,  0.0000    ,  0.0000    , -2.2673    , 0.13300E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.72945    ,  1.1707    ,  0.0000    ,  0.0000    , -6.6601    , 0.30563E-01,  0.0000    ,  0.0000    , -3.4642    ,  0.0000    ,  0.0000    ,  0.0000    , -10.712    ,-0.22178    , -5.9469    ,  0.0000    ,  0.0000    ,-0.65004    , -18.138    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.28437E-05,  0.0000    ,  0.0000    ,-0.56438E-03,-0.56728E-03,-0.56297E-02,  0.0000    ,  0.0000    ,  0.0000    , -1.4389    ,  0.0000    ,  0.0000    ,  0.0000    , -4.8569    ,  0.0000    ,  0.0000    , 0.71433E-01,  0.0000    ,  1.3869    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.24402    ,  0.0000    ,  4.5940    ,  0.0000    ,  0.0000    ,
"82560-54-1", 0.58583E-01, 0.62104    , 0.33981E-01, 0.71361    ,  0.0000    ,-0.24249E-02,  0.0000    ,-0.63582E-01,  0.0000    ,-0.95604E-01, 0.74611E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.14760E-02,  0.0000    ,-0.18213E-01,  0.0000    ,-0.25071E-01, 0.16881E-03,  0.0000    ,  0.0000    ,-0.18197    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.49100E-01,-0.72435E-02,-0.14030    ,  0.0000    ,  0.0000    ,-0.13055E-02,-0.34642E-01,-0.10156    ,-0.12487    ,-0.53239E-01,-0.37503E-03,-0.29340    ,-0.15779E-06,  0.0000    ,  0.0000    ,-0.67207E-04,-0.67367E-04,-0.55551E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.21664E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.48271E-02,  0.0000    ,  0.0000    , 0.15646E-02,  0.0000    , 0.11093E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.20758E-02,  0.0000    , 0.18381E-01,  0.0000    ,-0.66244E-02,
"86-50-0", 0.11505    ,  1.0431    , 0.57906E-01,  1.2160    ,  0.0000    ,-0.23933E-01, 0.11061E-01,  0.0000    ,  0.0000    ,-0.22753    , 0.29096E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.33695    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.24256E-01,-0.61091    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.43193E-01,-0.86958E-01,-0.81888E-01,-0.41782E-03,-0.24091    ,-0.12001E-03,  0.0000    ,  0.0000    ,-0.98010E-03,-0.11015E-02,-0.18557E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.11043    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.73703E-02,  0.0000    , 0.11916    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.16107E-01,
"950-37-8", 0.12777    ,  1.1205    , 0.62415E-01,  1.3107    ,  0.0000    ,-0.34112E-01, 0.40386E-01,  0.0000    ,  0.0000    ,-0.90330E-01, 0.35165E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.81473E-08, 0.95470E-08,  0.0000    ,  0.0000    ,-0.21785E-07, 0.51204E-09,  0.0000    ,  0.0000    ,-0.14331    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.35519E-07,-0.24841E-01,-0.62162    ,  0.0000    ,  0.0000    ,-0.48838E-08,-0.14805E-06,-0.82671E-01,-0.17658    ,-0.18458    ,-0.12424E-02,-0.51620    ,-0.30528E-02,  0.0000    ,  0.0000    ,-0.13770E-02,-0.44642E-02,-0.21362E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.79843E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.19052E-07,  0.0000    ,  0.0000    , 0.68350E-02,  0.0000    , 0.11161    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.16509E-08,  0.0000    , 0.27680E-07,  0.0000    ,-0.38602E-01,
"10605-21-7", 0.38923    ,  2.3063    , 0.13478    ,  2.8303    ,  0.0000    ,-0.15864E-01, 0.17588E-01,  0.0000    ,  0.0000    ,-0.87011E-01, 0.52025E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.39274E-01, 0.59903E-01,  0.0000    ,  0.0000    ,-0.20802    , 0.70373E-02,  0.0000    ,  0.0000    ,-0.17453    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.44409    ,-0.18813E-01,-0.53888    ,  0.0000    ,  0.0000    ,-0.39763E-01, -1.4955    ,-0.11979E-01,-0.30971E-01,-0.47125E-01,-0.52000E-03,-0.11600    ,-0.12212E-04,  0.0000    ,  0.0000    ,-0.25481E-02,-0.25605E-02,-0.63705E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.72323E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.22014    ,  0.0000    ,  0.0000    , 0.38092E-02,  0.0000    , 0.74901E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.11535E-01,  0.0000    , 0.21255    ,  0.0000    ,-0.10381E-01,
"10453-86-8", 0.15969E-01, 0.17730    , 0.96637E-02, 0.20294    ,  0.0000    ,-0.62998E-03, 0.13987E-04,  0.0000    , 0.19862E-05,  0.0000    , 0.17032E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.49067E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11637E-02,-0.52279E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.18386    ,-0.16564E-03,-0.33373E-05,-0.36575E-02,-0.19068    ,-0.10963E-05,  0.0000    ,  0.0000    ,-0.52094E-02,-0.52246E-02,-0.12414E-03,  0.0000    ,  0.0000    , 0.93877E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.82528E-09,  0.0000    , 0.37865E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.54146E-06,
"132-66-1", 0.65988    ,  6.5767    , 0.73097E-01,  7.3097    , 0.20263E-03,  0.0000    ,  0.0000    ,-0.13404E-03,  0.0000    ,-0.62768E-04, 0.11929E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.48149E-01, 0.51254    ,  0.0000    ,  0.0000    , -1.2752    , 0.96629E-02,  0.0000    , 0.63126E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.5892    ,-0.41602E-02,-0.27045E-03,  0.0000    ,  0.0000    ,-0.10564    , -4.5369    ,-0.66938E-01,-0.87388E-03,-0.66008E-03,-0.40972E-02,-0.73648E-01,-0.11430E-07,  0.0000    ,  0.0000    ,-0.16406E-03,-0.16407E-03,-0.71475E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.69061E-04,  0.0000    ,  0.0000    ,  0.0000    , -1.7530    ,  0.0000    ,  0.0000    , 0.45201E-05,-0.51657E-07, 0.38759E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.86595E-01,  0.0000    ,  1.6669    ,  0.0000    ,-0.29288E-03,
